Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 09:23:52,1608888231891,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090286255,-0.376831055,-0.933319092,100.6308441,,,,0.006952981,-0.022233134,0.036654685,-51.5745697,-27.01042175,-13.87107849,-0.902323388,-0.146584785,-0.120498015,-0.3870472
2020-12-25 09:23:52,1608888231936,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090286255,-0.376831055,-0.933319092,100.6308441,,,,0.010754643,-0.023546072,0.029964557,-51.5745697,-27.01042175,-13.87107849,-0.902323388,-0.146584785,-0.120498015,-0.3870472
2020-12-25 09:23:53,1608888232807,_W8Zh6gLLG1,Idle,STILL,,,,0.090286255,-0.376831055,-0.933319092,100.6308441,,,,0.010754643,-0.023546072,0.029964557,-51.5745697,-27.01042175,-13.87107849,-0.903779679,-0.144361635,-0.121834382,-0.384055241
2020-12-25 09:23:53,1608888232894,_W8Zh6gLLG1,Idle,STILL,,,,0.090286255,-0.376831055,-0.933319092,100.6307755,,,,0.010754643,-0.023546072,0.029964557,-51.5745697,-27.01042175,-13.87107849,-0.903779679,-0.144361635,-0.121834382,-0.384055241
2020-12-25 09:23:53,1608888232955,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.080596924,-0.379455566,-0.919570923,100.6307755,,,,0.010754643,-0.023546072,0.029964557,-51.5745697,-27.01042175,-13.87107849,-0.903779679,-0.144361635,-0.121834382,-0.384055241
2020-12-25 09:23:53,1608888233013,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.080596924,-0.379455566,-0.919570923,100.6307755,,,,0.010754643,-0.023546072,0.029964557,-51.1448822,-27.59046936,-15.19161987,-0.903779679,-0.144361635,-0.121834382,-0.384055241
2020-12-25 09:23:53,1608888233059,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.080596924,-0.379455566,-0.919570923,100.6307755,,,,0.00712875,-0.034111366,-0.024427045,-51.1448822,-27.59046936,-15.19161987,-0.903779679,-0.144361635,-0.121834382,-0.384055241
2020-12-25 09:23:54,1608888233895,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.080596924,-0.379455566,-0.919570923,100.6307755,,,,0.00712875,-0.034111366,-0.024427045,-51.1448822,-27.59046936,-15.19161987,-0.917712737,-0.149606632,-0.110792431,-0.350921802
2020-12-25 09:23:54,1608888233984,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.080596924,-0.379455566,-0.919570923,100.6303558,,,,0.00712875,-0.034111366,-0.024427045,-51.1448822,-27.59046936,-15.19161987,-0.917712737,-0.149606632,-0.110792431,-0.350921802
2020-12-25 09:23:54,1608888234028,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.078613281,-0.379165649,-0.909942627,100.6303558,,,,0.00712875,-0.034111366,-0.024427045,-51.1448822,-27.59046936,-15.19161987,-0.917712737,-0.149606632,-0.110792431,-0.350921802
